text,airline_sentiment
@JetBlue flight 2302 from JFK to BUF.,neutral
@JetBlue we are bringing 2 guitars. can we bring them as carry on?,neutral
"@JetBlue So anything found while cleaning the plane in DC would be at the baggage office, even something small?",neutral
@JetBlue Can I bring my dog on board?,neutral
@JetBlue Maybe I'll just go to Cleveland instead.,neutral
@JetBlue Hi. I'm trying to find a flight to the Middle East.,neutral
@JetBlue any idea when November-December 2015 travel opens up?,neutral
@JetBlue Airways Corporation (NASDAQ:JBLU) Update: @JetBlue says #Lufthansa ... - Markets Bureau http://t.co/aPY3zLSqUu,neutral
@JetBlue alright.,neutral
@JetBlue @airbusintheus A320 landing @aruba_airport in February of 2014. #avgeek #warmweather https://t.co/Kaej9G0CHd,neutral
@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - SYS-CON Media (PR) http://t.co/ZoFWLdQXbe,neutral
@JetBlue Guess I'll wait another 24 hrs in hopes rate goes down &amp; is more reasonable. Fingers crossed. Cutting it close to my travel dates.,neutral
@JetBlue do you do any discounts for volunteer firefighters?,neutral
"@JetBlue Well, I fly into Huntsville, AL. But I'd take either Nashville or Birmingham too!",neutral
@JetBlue Flight I want to book was $320 one day; went to purchase next day &amp; price doubled to $737. Inquiring on chance it may go down?,neutral
@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - Digital Journal http://t.co/urcyfcp2Lx,neutral
"@JetBlue 1st flight of the morning, flying with a toddler. Will the plane be heated to a comfortable temp before boarding starts. #ItsCold",neutral
"@JetBlue I want to enter the family pooling contest, it says ""by 2/19"" on the website, can I please enter still!",neutral
"@JetBlue and of course that was supposed to say Logan, not login",neutral
"😢😢 RT“@JetBlue: @Peaches275 Oh no! Unfortunately, the code must be entered at the time of purchase in order to qualify for the points.”",neutral
"@JetBlue quick question, to pay for a second bag, do I have to do it online or can I do it at the airport?",neutral
@JetBlue Hi. How do I claim points on a 1800-flowers order after I purchased? I totally forgot to put in the promo code.,neutral
@JetBlue yes slc on 4/19,neutral
@jetblue How long ago can a trip have taken place for me to still get credit if I didn't apply my TrueBlue # when I booked?,neutral
@jetblue I was able to access it by using the drop down instead of clicking on the tab.,neutral
@JetBlue excited for my first flight w/ you today! It's delayed though- can you give me the 411? Flight number 989 from Boston to DC,neutral
@JetBlue what is the Mosiac 800 #?,neutral
@JetBlue should I check in my awesome bag on my flight or carry it on... Decisions...,neutral
@JetBlue I can't. I don't have acces to a phone rn. My iPhone broke. :/ would rather change it now then Late Flightr.,neutral
@JetBlue Just sent it,neutral
@JetBlue a little vino wouldn't hurt 🍷,neutral
@JetBlue Airways Receives New Coverage from Analysts at Bank of America (JBLU) - The Legacy http://t.co/dORuxBqla1,neutral
@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/5fmipW9dhi,neutral
"@JetBlue as requested, here's selfie somewhere over the Rocky's. #milehighselfieclub http://t.co/A1ChOxKPJp",neutral
@JetBlue short stop at JFK before IAD,neutral
@JetBlue Does @AirCanada not take fraud as seriously?,neutral
@JetBlue @NHLBruins repping the Bruins in Cleveland at Rock n Roll HOF &amp; The Christmas Story house #JetBlueBruins http://t.co/JKnWuGJ778,neutral
@JetBlue My card company and I explained the issue over the phone when I was in Mexico. I purchased a new ticket over the phone.,neutral
"@JetBlue my credit card company accidentally marked my jet blue tickets as fraud, then corrected their mistake and reposted the money.",neutral
@JetBlue any thoughts on waiver of change fees for travel out of Boston this weekend?,neutral
@JetBlue Just looking to arrange for a nice flight from SEA to LA-ish and comparing the cost to something more direct from YVR.,neutral
@JetBlue Sent my suggestion and comments via the link provided..,neutral
@JetBlue Ever consider coming to Memphis?  Need some TrueBlue service and fares badly!!,neutral
@JetBlue yes he and all the princesses. Trying to get to the #glassslipperchallenge at WDW.,neutral
"@JetBlue traveling w/ a rifle for a hunting trip, can a pistol be in the same large rifle case too? Wasn't clear in freq asked questions",neutral
@JetBlue Thanks! I just sent a few DMs.,neutral
"@JetBlue For my Grandma Ella's 80th, she would love a birthday greeting from your flight crew! She was a stewardess for Eastern Airlines.",neutral
@JetBlue  Brazil to volunteer teaching english &amp; spanish to Poor children so they have a skills to improve their chances of a better life.,neutral
@JetBlue  I would go back to Aruba. I flew out of JFK. #bestplanesever #bestflightever,neutral
@JetBlue I would go to Dallas to see my grand baby that I miss so much. I feel like a piece of my heart is there.,neutral
@JetBlue when are you going to get wifi on your planes?,neutral
@JetBlue how can we get help with a hotel we booked with you and are having issues with.,neutral
@JetBlue hi. Just DM'd info,neutral
@JetBlue any concern about Cancelled Flightled flights due to the cold weather in NJ Saturday am? Do you Cancelled Flight at 0 degrees?,neutral
"@JetBlue Gains Altitude, But SkyWest Hits Turbulence JBLU SKYW - Investor's Business Daily http://t.co/P2HUM7lXUR",neutral
@JetBlue unveils new 'Bluemanity' livery - USA TODAY http://t.co/ueGgKN79zA,neutral
@JetBlue Marks 15th Year With 'Bluemanity' Plane Design - http://t.co/E5NaxBUe4s http://t.co/KlxivnbCYh,neutral
@JetBlue could I get a free flight to Vegas since it's my bday😏☺️,neutral
"@JetBlue im flying with you from mi-boston and then icelandair to iceland, 8 hours between. can we check our bags all the way?",neutral
@JetBlue Can you tell me which days you fly direct BUF - FLL and FLL - BUF?,neutral
@JetBlue I cri,neutral
@JetBlue Can you do me a huge favor?!🙏❤️,neutral
@JetBlue are you my friend?!,neutral
“@JetBlue: @KyleComer_ JetBlue reLate Flightd this time? ;)” no... But why won't school be Cancelled Flighted? it's very cold out,neutral
@JetBlue is yr site having trouble for mobile check in ?,neutral
@JetBlue There's a large family of birds inside T5. Are they fed? Are they there for a purpose?,neutral
@JetBlue sure thing!,neutral
@JetBlue works with Google #chrome but not Internet Explorer.,neutral
"@JetBlue If there's a schedule change on my tix, can you change the the destination airport to a sister airport (like EWR and JFK)?",neutral
@JetBlue Statement on #Lufthansa Incentive Offer - Digital Journal http://t.co/GqP69g9ZGW,neutral
@JetBlue ANYWHERE!! http://t.co/FeFHPmFPlE,neutral
@JetBlue To DC this summer and help local youth get ready to return to school with math refresher courses. #FlyItForward,neutral
"Currently on @JetBlue, my new robotic love-doll. Reminded heavily of @pattonoswalt's bit about them-hence an excuse to say ""huxleyesque.""",neutral
@JetBlue I have many allergies and want to know if I can bring an 8oz. bottle of Benadryl on the flight along with my 2 epipens?,neutral
@JetBlue  anywhere... away from this snow globe to warmth sand and palm trees..,neutral
@JetBlue any good deals for March?! Looking to fly to Orlando!,neutral
@JetBlue #jetblue #sofly #wish #firststari seetonight http://t.co/pyJAoayNx6,neutral
@JetBlue client is asking if kids need their own email addresses to get TB acct. Is this true?,neutral
"@JetBlue It's absolute madness in the west, but tell me who you like between @memgrizz @warriors @spurs and @okcthunder",neutral
"@JetBlue Thx for the pointer, but Im good with the big monitor.  Any advice on who I should pick to come our of the Western Conf (NBA)?",neutral
@JetBlue Airways Corporation (JBLU) loses -0.06% on news that @JetBlue Airways ... - WallStreet Scope http://t.co/oFW4A8b5WS,neutral
@JetBlue 6am Austin to JFK,neutral
@JetBlue he's sch for 530 tmw on AA. would love to find him an earlier one with yall if possible. He's in FLL,neutral
@JetBlue Airways Corporation Price Target Update - Stafford Daily http://t.co/vQmdmZaFUJ,neutral
@JetBlue I would go to Italy to visit my relatives and see the house my dad left when he passed.,neutral
@JetBlue I'd go to Australia to enjoy the land down under! Always been on my bucket list! #FlyingItForward,neutral
@JetBlue hi! Is it possible to upgrade to a Mint seat on an already booked ticket? Thanks!,neutral
"@JetBlue Left my coat on flight 453 this morning in overhead bin.  Reported seat 12A, but I was 11A.  Thx.  Ticket 2792125083854",neutral
@JetBlue my daughter's college game in Denver.  Only one set of parents will be there 😢😢😢,neutral
@JetBlue need flight to ATH from PDX. Do you coordinate with other airlines?,neutral
@JetBlue do you sell open tickets? I have a sick relative and may have to travel at a moments notice. Sad but true.,neutral
@JetBlue to allow payment by #Apple Pay - Patriarc http://t.co/bdUaUZFhW2,neutral
"@JetBlue I'd go to Portsmouth, NH to take care of my friend's son while she takes her daughter to Boston for surgery.  #flyingitforward",neutral
"@JetBlue I like Marie Harf go to Iraiq find ISIS and spread good, and offer resume service to ISIS in order to find jobs @marieharf",neutral
"@JetBlue #FlyingItForward I'd fly to Port au Prince, Haiti to help with the on-going earthquake relief efforts. Still lots to do there!",neutral
@JetBlue Says #Lufthansa Incentive Offer To Have No Impact On Share Count - Nasdaq http://t.co/VU7XSWJKiY,neutral
@JetBlue can you DM?,neutral
@JetBlue is the trueblue site broken at the moment?,neutral
@JetBlue Any EMS window seats on 1099 tomorrow?,neutral
@JetBlue Airways Corporation Registers High Short Interest - Wall Street Pulse http://t.co/hXSnv7fbbh,neutral
@JetBlue any chance you will by this summer?,neutral
@JetBlue do you have mint service from NYC to San Diego?,neutral
"@JetBlue my mom wanted me to change her seat along with my sister, but their two different reservations and idk",neutral
@JetBlue I can't pay 30 bucks xD,neutral
@JetBlue is it true there's a new A320 livery and a new website...?!,neutral
@JetBlue this feels nice - what we've got going on here. Let's just swap me out with the fool in 5a and we can make it all better.,neutral
"@JetBlue yes, but it hurt my feelings to walk by MINT. A fella can dream. #happy4them",neutral
@JetBlue @pilyoc dont talk about my friend @JetBlue like that. #thefutureisweird,neutral
"@JetBlue I'd like to spread my grandpa's ashes in Naples, Italy he lived in the 50's while serving his 30+ yrs in the @USNavy #FlyItForward",neutral
@JetBlue Statement on #Lufthansa Incentive Offer - Stockhouse http://t.co/obF9jbPc6A,neutral
@JetBlue I thought the same thing after I sent it,neutral
@JetBlue order @FARE (3/3),neutral
@JetBlue Thanks for the FB. message telling me I will have to wait between 1-3 days.  I'm waiting.,neutral
@JetBlue Airways Sees Significant Decline in Short Interest (JBLU) - WKRB News http://t.co/lZFGUTxIYN,neutral
"@JetBlue plans to offer direct flights from #JFK to #DaytonaBeach, #Florida starting next #February.… http://t.co/oYLlRZQU5m",neutral
@JetBlue Thank you for opening the conversation.  I hope you can make it right.,neutral
@JetBlue When I checked yesterday it looked like it did. Did something change?,neutral
@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/5t4FpCGREJ,neutral
@JetBlue 1951 BOS to ORD,neutral
@JetBlue I do follow you!,neutral
@JetBlue nope. Currently sitting at my gate.,neutral
@JetBlue I sent you an email,neutral
@JetBlue so I don't know confirmation number or the names of the flight attendants and supervisor,neutral
"@JetBlue's CEO #pilots among ardent fans, Wall Street - Poughkeepsie Journal http://t.co/FRhuXiB8II",neutral
@JetBlue  I'm game if you're buying!!  ;),neutral
@JetBlue are you ever looking for interns ?,neutral
@JetBlue Just a thought!,neutral
@JetBlue I’m getting an “it depends” vibe. Fair enough!,neutral
@JetBlue to Increase Charter Service to Cuba - #Travel Agent http://t.co/lYQrb4HCYU,neutral
@JetBlue can I get some more leg room tonight B6 304,neutral
@JetBlue Celebrates 15-Year Anniversary With New Livery - @CNNMoney http://t.co/p7skxZVe1A,neutral
@JetBlue Social Media Takes Flight with Fly #LikeAGirl - What brand lesson can we learn?  #SMM #Brand  https://t.co/nTGl2WnQVM,neutral
@JetBlue Lekvhg want to see what the cost would be to change to the 430 flight,neutral
@JetBlue deal!,neutral
@JetBlue @drwinston001 I think we'll need a selfie as proof...,neutral
@JetBlue can I change my flight if I already printed my boarding pass?,neutral
@JetBlue Dumps Amex - Nassau News Live http://t.co/DZg99JFIiK,neutral
"@JetBlue @_justdippin_ drops a new video off the upcoming project #TheTakeover, produced by YpOnTheBeat https://t.co/IKQBdZA7TN RT",neutral
@JetBlue to End Partnership with American Express - http://t.co/WhuFmI2Ytd http://t.co/fbTEMFwRsP,neutral
@JetBlue marks 15th birthday with 'Blumanity' paint job - @Dallas_News (blog) http://t.co/lFGR0Nifut,neutral
@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/E5NaxBUe4s http://t.co/E1Mex0t6Q5,neutral
"@JetBlue Change in the Air for Travelers, Investors - @BloombergNews http://t.co/6redD3vC73",neutral
@JetBlue Anywhere warm cause its freezing in NYC,neutral
"@JetBlue, flights 1970, 1366, and 1552 will fly over after 1 am on your way into @BostonLogan - mind taking ocean approach so we can sleep?",neutral
@JetBlue Celebrates 15-Year Anniversary With New Livery - Digital Journal http://t.co/U5HXri6Crx,neutral
"@JetBlue What about if I booked it through Orbitz? My email is correct, but there's a middle party.",neutral
@JetBlue it was at JFK airport right now,neutral
@JetBlue That's pretty nice. Are flight credits automatically given after the flight? I also wish there were a lounge I could sleep in.,neutral
@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/bTb4awQtln,neutral
